,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
6295,0,-1150.713013,827.224121,1022.272095,-1191.369507,944.806946,762.013245,-1250.845337,715.098083,769.516418,-1041.057983,688.486084,821.081909,-992.70752,869.480103,798.362
6296,0,-1150.071045,827.219238,1022.377502,-1191.496826,944.477478,762.067566,-1249.992432,714.61731,769.591797,-1040.168823,688.746582,821.187561,-992.472168,869.872803,798.300964
6297,0,-1149.452026,827.188293,1022.53125,-1191.642578,944.08728,762.154053,-1249.250854,714.080444,769.877686,-1039.257812,689.05426,821.300476,-992.253723,870.309326,798.20697
6298,0,-1148.83252,827.142273,1022.631531,-1191.800659,943.7146,762.248291,-1248.382202,713.392761,770.224731,-1038.294067,689.347839,821.389221,-992.06781,870.756836,798.131958
6299,0,-1148.230713,827.136719,1022.762756,-1191.995483,943.278931,762.314758,-1247.599487,712.703613,770.530334,-1037.311768,689.652344,821.500549,-991.891174,871.26825,798.042725
6300,0,-1147.611206,827.070251,1022.868652,-1192.202637,942.82196,762.38147,-1246.862671,711.975891,771.051331,-1036.31189,689.994995,821.613464,-991.766479,871.754272,797.92627
6301,0,-1147.019165,827.039978,1023.01062,-1192.482666,942.314331,762.451965,-1245.973999,711.205566,771.381104,-1035.262573,690.349365,821.736145,-991.617493,872.257874,797.802063
6302,0,-1146.402832,826.973816,1023.118042,-1192.745728,941.811707,762.53894,-1244.936646,710.434937,771.553162,-1034.218872,690.659363,821.824646,-991.501892,872.801147,797.717957
6303,0,-1145.798584,826.907227,1023.250671,-1193.020386,941.30249,762.635132,-1244.228882,709.763916,772.038879,-1033.152222,691.013855,821.928955,-991.399597,873.316345,797.602234
6304,0,-1145.165527,826.875793,1023.388977,-1193.284302,940.759216,762.732605,-1243.338989,709.027588,772.36438,-1032.07312,691.335327,822.056824,-991.271729,873.846375,797.507446
6305,0,-1144.536743,826.816223,1023.494141,-1193.477417,940.288208,762.81604,-1242.270508,708.234985,772.5578,-1031.065918,691.644043,822.130798,-991.146362,874.32373,797.39978
6306,0,-1143.899536,826.770996,1023.629456,-1193.645874,939.826416,762.919189,-1241.37854,707.591187,772.890869,-1030.05896,691.96521,822.225037,-990.996826,874.77124,797.305176
6307,0,-1143.244629,826.707214,1023.748535,-1193.786133,939.370728,763.006897,-1240.52478,706.913452,773.22168,-1029.040039,692.260132,822.330872,-990.788147,875.240112,797.238159
6308,0,-1142.570312,826.67981,1023.866638,-1193.871582,938.972656,763.114136,-1239.629761,706.281555,773.556213,-1028.05835,692.547546,822.405334,-990.565308,875.640808,797.142639
6309,0,-1141.900513,826.656128,1024.009888,-1193.925903,938.561523,763.201965,-1238.786865,705.721985,773.864136,-1027.112305,692.825012,822.503113,-990.344971,876.083435,797.067383
6310,0,-1141.230835,826.598694,1024.12854,-1193.973511,938.169189,763.316711,-1238.02832,705.298218,774.200439,-1026.163574,693.111206,822.598511,-990.108154,876.437317,796.972107
6311,0,-1140.569214,826.591003,1024.265137,-1194.007935,937.743652,763.43219,-1237.08667,704.595642,774.481323,-1025.210205,693.367126,822.670654,-989.863464,876.82196,796.89856
6312,0,-1139.884155,826.578064,1024.370972,-1194.021729,937.365906,763.558594,-1236.234253,704.084351,774.781494,-1024.248779,693.657104,822.750427,-989.625549,877.212402,796.827759
6313,0,-1139.183594,826.550598,1024.513916,-1194.044922,937.005493,763.677979,-1235.337036,703.533752,775.130493,-1023.269409,693.950684,822.83197,-989.356628,877.613281,796.745422
6314,0,-1138.465454,826.52179,1024.640381,-1194.050903,936.617676,763.802673,-1234.4646,702.983215,775.424133,-1022.309448,694.232422,822.886658,-989.104614,878.029602,796.676147
6315,0,-1137.759644,826.507446,1024.783936,-1194.050049,936.192139,763.921814,-1233.550659,702.411499,775.771606,-1021.311646,694.54541,822.968445,-988.862671,878.40802,796.574036
6316,0,-1137.02356,826.503662,1024.906616,-1194.081177,935.761353,764.022888,-1232.62146,701.820923,776.085815,-1020.282043,694.844116,823.068787,-988.629089,878.868958,796.508301
6317,0,-1136.299072,826.473877,1025.028687,-1194.12439,935.330994,764.157959,-1231.628906,701.175842,776.466492,-1019.256592,695.191956,823.142761,-988.401489,879.302307,796.41687
6318,0,-1135.560181,826.463074,1025.170166,-1194.196411,934.831604,764.279297,-1230.71936,700.602539,776.787781,-1018.191711,695.545715,823.236328,-988.176392,879.763489,796.320435
6319,0,-1134.817261,826.439087,1025.279907,-1194.295532,934.361694,764.418457,-1229.647949,699.907043,777.172119,-1017.093323,695.908691,823.298279,-987.965515,880.292664,796.213806
6320,0,-1134.058105,826.439026,1025.42395,-1194.414551,933.845154,764.553528,-1228.597656,699.187134,777.5354,-1015.963318,696.31842,823.410034,-987.793884,880.796631,796.096069
6321,0,-1133.297852,826.417908,1025.570435,-1194.584839,933.260803,764.667297,-1227.528442,698.46875,777.906616,-1014.808289,696.734314,823.484985,-987.65741,881.335815,795.967468
6322,0,-1132.554321,826.396973,1025.688843,-1194.723633,932.707764,764.774597,-1226.43103,697.645813,778.281799,-1013.641357,697.163147,823.55249,-987.50531,881.920044,795.862732
6323,0,-1131.805542,826.368652,1025.83252,-1194.916138,932.09967,764.890503,-1225.290039,696.996216,778.657227,-1012.471313,697.614868,823.619568,-987.354797,882.418701,795.730042
6324,0,-1131.037842,826.357056,1025.964722,-1195.082275,931.504761,765.023071,-1224.200562,696.172119,779.050964,-1011.262268,698.072815,823.730347,-987.216431,882.987061,795.620178
6325,0,-1130.246094,826.294739,1026.095093,-1195.231445,930.90448,765.158325,-1222.988037,695.339355,779.476807,-1010.067932,698.504883,823.792175,-987.057922,883.533997,795.507568
6326,0,-1129.458618,826.276367,1026.242188,-1195.356934,930.300964,765.3125,-1221.786133,694.551758,779.88855,-1008.880249,698.940674,823.880615,-986.895325,884.037354,795.388855
6327,0,-1128.651123,826.26178,1026.381592,-1195.454712,929.760254,765.431885,-1220.726685,693.921936,780.234741,-1007.723206,699.343445,823.927979,-986.711487,884.562256,795.272644
6328,0,-1127.844727,826.233643,1026.503174,-1195.480225,929.179993,765.608459,-1219.607666,693.259644,780.609863,-1006.592651,699.746094,824.019287,-986.494995,885.01709,795.147278
6329,0,-1127.033203,826.198364,1026.647217,-1195.475952,928.67627,765.762756,-1218.514404,692.661987,780.964233,-1005.454407,700.144653,824.081116,-986.304443,885.459717,795.028564
6330,0,-1126.198486,826.214539,1026.786621,-1195.44519,928.157471,765.93512,-1217.465454,692.060608,781.327454,-1004.341492,700.522095,824.141052,-985.969727,885.935852,794.974854
6331,0,-1125.357178,826.194092,1026.935547,-1195.376099,927.717407,766.091675,-1216.286621,691.405945,781.720093,-1003.247864,700.887512,824.191711,-985.712402,886.375671,794.887085
6332,0,-1124.501221,826.180847,1027.081055,-1195.267334,927.218933,766.262939,-1215.215942,690.690979,782.228088,-1002.164734,701.234375,824.266663,-985.420166,886.808228,794.800537
6333,0,-1123.660278,826.16156,1027.200684,-1195.179565,926.735474,766.433655,-1214.129028,690.297424,782.413086,-1001.065002,701.580078,824.316467,-985.124451,887.233215,794.713562
6334,0,-1122.817749,826.149719,1027.353394,-1195.112671,926.281555,766.587097,-1213.044434,689.78949,782.766663,-999.963196,701.948181,824.37616,-984.825073,887.588135,794.610413
6335,0,-1121.951538,826.152832,1027.504395,-1195.003906,925.798157,766.760132,-1211.981934,689.234253,783.103455,-998.865967,702.310791,824.424622,-984.604187,887.99353,794.506348
6336,0,-1121.062134,826.12262,1027.616211,-1194.8927,925.304138,766.951965,-1210.855957,688.687073,783.473022,-997.769836,702.671448,824.470947,-984.234497,888.394775,794.447021
6337,0,-1120.17688,826.102478,1027.796875,-1194.781128,924.76239,767.124695,-1209.735229,688.115112,783.832642,-996.639709,703.064148,824.510193,-983.933716,888.78479,794.357178
6338,0,-1119.293701,826.089539,1027.904907,-1194.675903,924.267273,767.312439,-1208.63855,687.381226,784.412781,-995.482422,703.429321,824.580505,-983.638855,889.221069,794.278015
6339,0,-1118.4021,826.051208,1028.047852,-1194.608032,923.721863,767.498352,-1207.421997,686.942078,784.560791,-994.353821,703.822754,824.624146,-983.369568,889.670532,794.158813
6340,0,-1117.520752,826.046692,1028.193359,-1194.567993,923.153748,767.694336,-1206.223145,686.341431,784.938599,-993.153137,704.211365,824.680542,-983.100342,890.055481,794.043701
6341,0,-1116.62793,825.991333,1028.342163,-1194.500977,922.537842,767.874939,-1205.008667,685.651001,785.317993,-991.971252,704.650391,824.718018,-982.864929,890.544067,793.940796
6342,0,-1115.709351,825.941711,1028.501709,-1194.455811,921.876709,768.061218,-1203.771851,684.990601,785.698975,-990.739868,705.0755,824.773499,-982.623352,890.986023,793.858093
6343,0,-1114.805298,825.891602,1028.66272,-1194.435059,921.260315,768.265625,-1202.490234,684.316895,786.097595,-989.516113,705.538208,824.804138,-982.492554,891.398499,793.710022
6344,0,-1113.901489,825.82959,1028.7771,-1194.435059,920.602295,768.457825,-1201.205078,683.613464,786.465515,-988.290161,705.981445,824.852417,-982.279907,891.878662,793.620544
6345,0,-1112.9646,825.768311,1028.942871,-1194.410767,919.918518,768.655762,-1199.923828,682.674438,787.066406,-987.049622,706.431824,824.878967,-982.094666,892.377686,793.496765
6346,0,-1112.058716,825.700134,1029.082153,-1194.420776,919.18573,768.871521,-1198.602783,682.159729,787.240295,-985.804871,706.880127,824.923035,-981.920898,892.823608,793.369507
6347,0,-1111.135376,825.605896,1029.246216,-1194.44165,918.418396,769.093689,-1197.25293,681.42688,787.63916,-984.512878,707.384399,824.977783,-981.729553,893.319458,793.273376
6348,0,-1110.204224,825.530701,1029.366699,-1194.437744,917.670593,769.305481,-1195.898438,680.67627,788.039612,-983.251099,707.834412,824.99353,-981.542053,893.829773,793.166199
6349,0,-1109.281128,825.441345,1029.526001,-1194.385498,916.934814,769.519775,-1194.515503,679.938049,788.434387,-981.984375,708.340759,825.025085,-981.364319,894.242676,793.052429
6350,0,-1108.354004,825.347717,1029.672241,-1194.39856,916.198792,769.728455,-1193.166138,679.188782,788.813049,-980.691406,708.785095,825.061768,-981.188721,894.708374,792.960388
6351,0,-1107.397461,825.261475,1029.814331,-1194.376221,915.436523,769.958191,-1191.79834,678.216675,789.435425,-979.444214,709.282471,825.109497,-981.00769,895.144409,792.82782
6352,0,-1106.445801,825.16571,1029.991089,-1194.33606,914.663086,770.179749,-1190.433228,677.703613,789.597839,-978.194031,709.721375,825.102356,-980.77179,895.555481,792.707703
6353,0,-1105.496704,825.07312,1030.110229,-1194.255737,913.92749,770.394958,-1189.070923,676.978455,789.977295,-976.949341,710.152954,825.126343,-980.462585,895.929688,792.644592
6354,0,-1104.552612,824.95929,1030.25647,-1194.189575,913.191528,770.628662,-1187.689575,676.292419,790.353394,-975.709045,710.605835,825.136292,-980.239563,896.375183,792.549255
6355,0,-1103.60498,824.841248,1030.416016,-1194.092407,912.428833,770.862976,-1186.336548,675.591553,790.713623,-974.46936,711.050659,825.165466,-980.18396,896.766235,792.427307
6356,0,-1102.661987,824.75177,1030.554932,-1194.007446,911.650757,771.120728,-1184.988647,674.89325,791.10376,-973.247192,711.492554,825.169128,-979.981506,897.175964,792.340027
6357,0,-1101.705688,824.625122,1030.705078,-1193.901001,910.909607,771.336731,-1183.612305,673.926147,791.680542,-972.005798,711.911011,825.202942,-979.780212,897.540466,792.253601
6358,0,-1100.742188,824.535767,1030.854736,-1193.775513,910.1922,771.578857,-1182.258423,673.258118,792.046448,-970.833435,712.361145,825.195923,-979.542786,897.917969,792.145935
6359,0,-1099.762817,824.381836,1031.014282,-1193.64917,909.460693,771.809143,-1180.905762,672.844238,792.189148,-969.580322,712.765015,825.200317,-979.335022,898.266418,792.064026
6360,0,-1098.822021,824.2677,1031.150391,-1193.541992,908.673401,772.05249,-1179.521118,671.864563,792.78302,-968.380188,713.173279,825.200195,-978.993652,898.592957,791.995056
6361,0,-1097.877197,824.135315,1031.30896,-1193.403931,907.921875,772.321045,-1178.116577,671.466797,792.945251,-967.182251,713.60376,825.219055,-978.812683,898.934265,791.922241
6362,0,-1096.917114,823.996826,1031.439209,-1193.281128,907.151428,772.557861,-1176.810913,670.802917,793.255188,-965.961731,714.010559,825.204956,-978.587524,899.275452,791.837585
6363,0,-1095.940674,823.882751,1031.573364,-1193.250244,906.316528,772.799377,-1175.423584,669.838379,793.830994,-964.799438,714.425232,825.217041,-978.499939,899.636597,791.737732
6364,0,-1094.981689,823.730225,1031.711304,-1192.970459,905.610107,773.088318,-1174.108643,669.474731,793.96582,-963.582581,714.816162,825.210449,-978.265564,899.928711,791.641968
6365,0,-1094.030273,823.598389,1031.857666,-1192.814453,904.837708,773.33606,-1172.755737,668.78949,794.295898,-962.426697,715.216858,825.210083,-978.082458,900.216919,791.538574
6366,0,-1093.086182,823.446716,1031.998047,-1192.681763,904.093323,773.571472,-1171.293579,667.892456,794.89624,-961.224792,715.601074,825.18927,-977.864502,900.538818,791.470764
6367,0,-1092.16626,823.296692,1032.167603,-1192.516602,903.335144,773.788635,-1169.986572,667.217529,795.203735,-960.087646,716.013,825.178162,-977.669128,900.825989,791.414917
6368,0,-1091.233398,823.118774,1032.300537,-1192.378662,902.519104,774.070679,-1168.647949,666.532898,795.517578,-958.937195,716.432617,825.170227,-977.487793,901.134338,791.311951
6369,0,-1090.296997,822.966614,1032.440796,-1192.273315,901.705994,774.327698,-1167.291016,665.844727,795.836975,-957.768799,716.80896,825.157837,-977.324341,901.445068,791.258179
6370,0,-1089.400391,822.780579,1032.563721,-1192.156494,900.838196,774.582336,-1165.950073,665.38562,795.970459,-956.639282,717.241577,825.137207,-977.170105,901.74231,791.164062
6371,0,-1088.500732,822.614685,1032.708984,-1192.056641,900.025879,774.789124,-1164.587036,664.692261,796.300232,-955.492615,717.636658,825.128357,-976.945679,902.044678,791.187744
6372,0,-1087.632324,822.434753,1032.824585,-1191.946655,899.195557,775.055908,-1163.198242,664.004028,796.606689,-954.348572,718.064087,825.12323,-976.941284,902.35144,791.067871
6373,0,-1086.727661,822.276306,1032.932983,-1191.834351,898.292786,775.294556,-1161.819824,663.294922,796.943909,-953.225647,718.462646,825.106201,-976.826172,902.631531,791.024597
6374,0,-1085.846802,822.071594,1033.095093,-1191.695312,897.478699,775.572998,-1160.470215,662.601868,797.263916,-952.123962,718.865295,825.08136,-976.703064,902.91449,790.943726
6375,0,-1084.967651,821.883057,1033.205444,-1191.623535,896.615295,775.821655,-1159.077759,661.709045,797.739319,-951.0354,719.2771,825.04248,-976.601013,903.194946,790.88678
6376,0,-1084.117798,821.719849,1033.341187,-1191.484985,895.7901,776.051514,-1157.783203,661.036621,798.05481,-949.951599,719.629028,825.020447,-976.468628,903.504456,790.932312
6377,0,-1083.258545,821.532471,1033.467285,-1191.360474,894.969543,776.302124,-1156.448364,660.388,798.348816,-948.904297,720.009705,825.00531,-976.358215,903.75238,790.882507
6378,0,-1082.404175,821.345215,1033.602661,-1191.227905,894.187866,776.54718,-1155.143799,659.778625,798.63208,-947.889221,720.367554,824.957581,-976.232788,904.002319,790.818237
6379,0,-1081.552734,821.173035,1033.734741,-1191.060791,893.3927,776.77179,-1153.892334,659.16748,798.923096,-946.848267,720.704651,824.939514,-976.114807,904.219116,790.764832
6380,0,-1080.708618,820.982666,1033.82251,-1190.932495,892.616943,777.028198,-1152.6073,658.546204,799.205811,-945.851501,721.062134,824.891785,-975.983398,904.436096,790.710266
6381,0,-1079.922119,820.841797,1033.950073,-1190.783325,891.840332,777.25824,-1151.381592,657.954102,799.477295,-944.877136,721.379028,824.870056,-975.869507,904.677246,790.659424
6382,0,-1079.10144,820.631897,1034.063599,-1190.627319,891.032532,777.507141,-1150.166016,657.605957,799.564453,-943.884399,721.756165,824.839661,-975.759033,904.916992,790.635376
6383,0,-1078.323975,820.45752,1034.160522,-1190.493896,890.276855,777.733948,-1148.862061,656.786743,799.987915,-942.945312,722.110291,824.8125,-975.661926,905.114014,790.546021
6384,0,-1077.535889,820.29126,1034.286743,-1190.452271,889.441467,777.966919,-1147.701782,656.4151,800.084534,-941.972961,722.460571,824.749146,-975.550171,905.301758,790.522888
6385,0,-1076.746094,820.121155,1034.390015,-1190.315796,888.675415,778.18158,-1146.477661,655.870911,800.338867,-941.031555,722.807922,824.733032,-975.469238,905.497681,790.468689
6386,0,-1075.963867,819.953369,1034.497559,-1190.183472,887.878906,778.427551,-1145.232666,655.034058,800.754089,-940.135864,723.09967,824.689758,-975.361267,905.713684,790.414062
6387,0,-1075.209595,819.761475,1034.623169,-1190.070557,887.120667,778.659546,-1144.030273,654.490051,801.012024,-939.196106,723.531372,824.644409,-975.356995,905.806213,790.202576
6388,0,-1074.48938,819.628967,1034.711426,-1189.92627,886.358643,778.874146,-1142.83606,653.91333,801.236877,-938.13031,724.211975,824.617065,-975.300964,905.984375,790.146301
6389,0,-1073.782959,819.448303,1034.788086,-1189.713379,885.661926,779.082764,-1141.677002,653.389954,801.461426,-937.236572,724.568298,824.563293,-975.243652,906.185181,790.073303
6390,0,-1073.050537,819.264832,1034.909424,-1189.632324,884.845642,779.321838,-1140.459717,652.809509,801.711792,-936.340393,724.94165,824.541077,-975.221008,906.379028,790.039978
6391,0,-1072.346313,819.123718,1034.990479,-1189.626343,884.010071,779.520142,-1139.296509,652.243164,801.959106,-935.467346,725.349304,824.493469,-975.225769,906.678101,790.067627
6392,0,-1071.711304,818.957153,1035.074341,-1189.592773,883.204468,779.751038,-1138.092651,651.65564,802.177429,-934.592529,725.766846,824.442566,-975.288025,906.769836,789.907837
6393,0,-1071.047729,818.773865,1035.164062,-1189.54834,882.382812,779.922668,-1136.891357,651.051514,802.416687,-933.732971,726.17688,824.412537,-975.348511,907.076111,789.943909
6394,0,-1070.430298,818.587097,1035.252197,-1189.521118,881.454956,780.150818,-1135.671631,650.471924,802.643799,-932.870178,726.634216,824.350098,-975.420959,907.278442,789.899048
6395,0,-1069.80542,818.400208,1035.329468,-1189.526245,880.579285,780.360046,-1134.473389,649.817017,802.870361,-932.025696,727.075867,824.324768,-975.549866,907.491821,789.846313
6396,0,-1069.171753,818.219849,1035.425171,-1189.521118,879.716919,780.566895,-1133.268799,649.25354,803.087036,-931.203003,727.518188,824.291321,-975.711914,907.658813,789.6474
6397,0,-1068.580811,818.049316,1035.520386,-1189.513672,878.851257,780.749329,-1132.166138,648.930969,803.14563,-930.370544,727.928223,824.226318,-975.819641,907.815369,789.605469
6398,0,-1067.994019,817.87384,1035.579224,-1189.497681,877.998291,780.958496,-1130.946899,648.134521,803.500488,-929.575134,728.367615,824.188904,-975.92627,908.010132,789.543457
6399,0,-1067.42041,817.698059,1035.681396,-1189.458862,877.208496,781.143799,-1129.906006,647.851135,803.528992,-928.814575,728.771362,824.148254,-976.016296,908.177002,789.496948
6400,0,-1066.832031,817.546448,1035.758667,-1189.395386,876.427979,781.325012,-1128.772949,647.105286,803.87616,-928.083923,729.145264,824.100952,-976.068787,908.338867,789.445984
6401,0,-1066.27771,817.406982,1035.833984,-1189.341919,875.706787,781.499329,-1127.744385,646.642517,804.055908,-927.367004,729.485535,824.060852,-976.152222,908.494324,789.416138
6402,0,-1065.722412,817.268616,1035.896729,-1189.291748,875.008545,781.671631,-1126.741089,646.184509,804.23877,-926.667725,729.8573,824.013428,-976.214905,908.659424,789.351807
6403,0,-1065.177002,817.119202,1035.991821,-1189.214355,874.322388,781.83429,-1125.797729,645.752014,804.40863,-926.021545,730.171997,823.962769,-976.241943,908.801819,789.314575
6404,0,-1064.662598,816.986084,1036.015503,-1189.15271,873.632935,782.028076,-1124.814331,645.342896,804.583618,-925.344971,730.513672,823.934448,-976.314636,908.952515,789.270813
6405,0,-1064.162598,816.862122,1036.093994,-1189.0979,872.970337,782.179932,-1123.893188,644.920715,804.752869,-924.736877,730.861084,823.888245,-976.425171,909.094971,789.203491
6406,0,-1063.661865,816.737427,1036.180542,-1189.029785,872.331909,782.355408,-1122.983276,644.525391,804.908752,-923.958557,731.362122,823.872986,-976.505371,909.240845,789.141418
6407,0,-1063.177124,816.6203,1036.245361,-1188.96936,871.70166,782.51001,-1122.050781,644.082092,805.085632,-923.331238,731.716125,823.833313,-976.548462,909.367004,789.133728
6408,0,-1062.709351,816.483154,1036.280029,-1188.910522,871.041077,782.64679,-1121.145264,643.684753,805.232788,-922.742615,732.036316,823.791565,-976.549377,909.487,789.117493
6409,0,-1062.248901,816.368225,1036.334229,-1188.863159,870.400269,782.808594,-1120.239868,643.287537,805.376221,-922.153931,732.362976,823.765503,-976.720703,909.548523,788.980408
6410,0,-1061.811768,816.254944,1036.410278,-1188.842407,869.726562,782.936646,-1119.330322,642.876953,805.543335,-921.590027,732.684143,823.717529,-976.836426,909.662964,788.9599
6411,0,-1061.375122,816.136292,1036.447144,-1188.816162,869.048828,783.102234,-1118.444824,642.470703,805.673706,-921.019409,733.025146,823.662109,-976.910645,909.775452,788.911743
6412,0,-1060.957642,816.006104,1036.512939,-1188.769165,868.423889,783.251892,-1117.605469,642.114746,805.815918,-920.465454,733.334778,823.628906,-977.051514,909.916748,788.89093
6413,0,-1060.510742,815.887024,1036.544434,-1188.736694,867.823486,783.394714,-1116.747192,641.723938,805.971191,-919.923401,733.659119,823.591492,-977.077698,910.096313,788.948242
6414,0,-1060.119385,815.757935,1036.605713,-1188.689575,867.214478,783.548584,-1115.933716,641.362549,806.098511,-919.415955,733.965149,823.560608,-977.196838,910.217102,788.909729
6415,0,-1059.73938,815.667419,1036.65564,-1188.67334,866.625244,783.67749,-1115.13855,641.030823,806.215149,-918.916382,734.258179,823.505493,-977.396362,910.271973,788.807007
6416,0,-1059.359619,815.545532,1036.704956,-1188.676392,866.028381,783.806458,-1114.338501,640.656006,806.352417,-918.428406,734.547668,823.484558,-977.518127,910.392456,788.76178
6417,0,-1059.016724,815.433105,1036.752075,-1188.652466,865.427551,783.935303,-1113.59082,640.329529,806.459961,-917.940186,734.842407,823.455383,-977.641541,910.487549,788.738037
6418,0,-1058.651978,815.319885,1036.794189,-1188.625854,864.854736,784.047363,-1112.838501,640.008301,806.557312,-917.500732,735.11377,823.402832,-977.687744,910.667297,788.818604
6419,0,-1058.328491,815.188538,1036.840088,-1188.599976,864.290771,784.167725,-1112.08728,639.656555,806.695496,-917.051086,735.389221,823.375122,-977.800598,910.731873,788.800293
6420,0,-1057.97998,815.089111,1036.896973,-1188.580688,863.709473,784.289307,-1111.369629,639.334167,806.799683,-916.621033,735.661316,823.349426,-978.014038,910.768127,788.670654
6421,0,-1057.674927,814.963379,1036.925415,-1188.575317,863.163696,784.410889,-1110.685791,639.012817,806.901062,-916.20752,735.910583,823.306396,-978.029297,910.924011,788.720398
6422,0,-1057.359619,814.838196,1036.983032,-1188.532104,862.641602,784.505859,-1109.986206,638.693176,807.009094,-915.791931,736.146179,823.28418,-978.16272,910.981873,788.729858
6423,0,-1057.061035,814.739075,1037.004517,-1188.50415,862.144104,784.619507,-1109.362915,638.430969,807.097778,-915.411682,736.384216,823.246643,-978.261047,911.053284,788.680298
6424,0,-1056.750732,814.622681,1037.059814,-1188.466309,861.681641,784.72821,-1108.755371,638.152588,807.183899,-915.032227,736.583984,823.223694,-978.334961,911.090698,788.66748
6425,0,-1056.457764,814.531494,1037.087158,-1188.418213,861.256897,784.83844,-1108.178833,637.902283,807.268677,-914.680542,736.805908,823.174927,-978.395142,911.162842,788.65625
6426,0,-1056.159058,814.418823,1037.133057,-1188.352295,860.872803,784.938843,-1107.64209,637.698059,807.329773,-914.348022,736.953125,823.176086,-978.433472,911.199829,788.643311
6427,0,-1055.897095,814.336243,1037.177979,-1188.266846,860.528564,785.025269,-1107.160156,637.479736,807.407654,-914.010742,737.111816,823.138184,-978.525635,911.248169,788.624634
6428,0,-1055.611206,814.264771,1037.19519,-1188.167969,860.21698,785.115356,-1106.700684,637.311707,807.46698,-913.718933,737.241333,823.119873,-978.518005,911.275208,788.615234
6429,0,-1055.330933,814.189514,1037.245972,-1188.060181,859.95636,785.194824,-1106.261719,637.121582,807.562622,-913.431885,737.324219,823.089172,-978.368835,911.273682,788.637268
6430,0,-1055.050415,814.121826,1037.248413,-1187.94519,859.704407,785.278381,-1105.861084,636.994263,807.619873,-913.146606,737.433105,823.050415,-978.417725,911.304504,788.602417
6431,0,-1054.790283,814.035889,1037.295654,-1187.825195,859.479492,785.366272,-1105.531128,636.895264,807.657654,-912.885193,737.49585,823.03009,-978.344727,911.312439,788.606628
6432,0,-1054.52771,813.971313,1037.335815,-1187.712036,859.251953,785.447327,-1105.190308,636.731812,807.727966,-912.637451,737.554626,823.034851,-978.268372,911.306396,788.562195
6433,0,-1054.298706,813.889832,1037.374268,-1187.610474,859.079956,785.526367,-1104.831543,636.619141,807.764526,-912.397156,737.619812,823.008789,-978.340637,911.235229,788.484619
6434,0,-1054.048462,813.827942,1037.392944,-1187.480347,858.873413,785.605713,-1104.529419,636.311646,807.959839,-912.142578,737.6745,822.980774,-978.248413,911.248596,788.504028
6435,0,-1053.821289,813.768616,1037.428589,-1187.364868,858.677795,785.680298,-1104.192627,636.387329,807.868591,-911.917358,737.740173,822.960632,-978.207031,911.229797,788.517822
6436,0,-1053.593506,813.700623,1037.424316,-1187.247925,858.529602,785.743958,-1103.905273,636.058777,808.05249,-911.676147,737.784058,822.952637,-978.133728,911.236694,788.508179
6437,0,-1053.364136,813.625366,1037.459595,-1187.126709,858.355042,785.809692,-1103.629272,635.976318,808.085022,-911.487488,737.805115,822.938232,-978.035156,911.213867,788.504761
6438,0,-1053.112305,813.572754,1037.497681,-1186.989014,858.230774,785.877747,-1103.319214,636.078552,807.98999,-911.250488,737.823547,822.922424,-977.94104,911.197266,788.515259
6439,0,-1052.876587,813.512085,1037.512939,-1186.845825,858.102966,785.93396,-1103.10022,636.000732,808.007141,-911.037537,737.843872,822.911743,-977.819275,911.191162,788.529846
6440,0,-1052.6521,813.440674,1037.548218,-1186.703003,858.005615,785.996033,-1102.890625,636.034912,808.009155,-910.836609,737.828918,822.897705,-977.678955,911.156433,788.533752
6441,0,-1052.421631,813.403442,1037.578125,-1186.547241,857.932678,786.066101,-1102.704468,635.996277,808.047974,-910.64032,737.828308,822.900269,-977.532104,911.139465,788.545288
6442,0,-1052.185913,813.333618,1037.586182,-1186.38501,857.858948,786.116089,-1102.553467,635.968201,808.097046,-910.46698,737.78949,822.877869,-977.256042,911.162842,788.605164
6443,0,-1051.987305,813.280701,1037.616577,-1186.214844,857.827515,786.178772,-1102.401978,635.93158,808.114563,-910.314453,737.723755,822.864014,-977.098877,911.127869,788.642151
6444,0,-1051.78064,813.219971,1037.641357,-1186.040649,857.791321,786.230408,-1102.252319,635.924622,808.14209,-910.138733,737.667236,822.84967,-976.9375,911.084412,788.690796
6445,0,-1051.553589,813.174011,1037.663452,-1185.86084,857.80072,786.276123,-1102.134766,635.909241,808.180054,-909.980042,737.609375,822.836975,-976.71936,911.019714,788.703308
6446,0,-1051.328491,813.120056,1037.669922,-1185.675537,857.817261,786.330933,-1102.016357,635.883423,808.200378,-909.818237,737.530518,822.832458,-976.622681,910.881165,788.633301
6447,0,-1051.10498,813.065369,1037.707642,-1185.478882,857.880188,786.382507,-1101.932251,635.887695,808.212952,-909.666138,737.40918,822.825623,-976.401917,910.832214,788.652405
6448,0,-1050.883545,813.007202,1037.732788,-1185.254639,857.920898,786.438782,-1101.871582,635.930359,808.215759,-909.52063,737.29657,822.816162,-976.141602,910.763794,788.668701
