,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
53,0,-980.447144,683.957825,1046.694458,-1068.739502,834.065491,816.17804,-1120.065674,601.59436,801.139832,-903.695984,579.644043,812.012512,-865.009338,764.317932,807.291199
54,0,-980.445496,683.960266,1046.686646,-1068.752563,834.068787,816.178162,-1120.071167,601.564819,801.143616,-903.685486,579.640686,812.002991,-865.020081,764.318909,807.291199
55,0,-980.449829,683.952148,1046.695312,-1068.749756,834.069702,816.177673,-1120.092773,601.584595,801.147461,-903.697021,579.647217,812.015381,-864.999634,764.335938,807.29834
56,0,-980.445923,683.960876,1046.687866,-1068.742432,834.075134,816.177063,-1120.084961,601.572937,801.157043,-903.691223,579.644531,812.005005,-865.000427,764.343933,807.305664
57,0,-980.454224,683.963501,1046.694458,-1068.763672,834.085571,816.178528,-1120.12146,601.562927,801.186646,-903.700195,579.659607,812.0177,-864.998352,764.331543,807.30072
58,0,-980.460632,683.992004,1046.682861,-1068.760376,834.086609,816.180603,-1120.139282,601.563782,801.20636,-903.690552,579.663513,812.009766,-865.012268,764.371216,807.294006
59,0,-980.456421,684.002502,1046.684326,-1068.760864,834.125061,816.168884,-1120.074097,601.650269,801.132141,-903.689941,579.683594,812.005676,-865.013794,764.340942,807.283508
60,0,-980.463074,684.029602,1046.689941,-1068.75354,834.135376,816.169189,-1120.114258,601.61554,801.20697,-903.693787,579.701111,812.017761,-865.031372,764.380249,807.282471
61,0,-980.440918,684.087219,1046.682495,-1068.735474,834.15863,816.168152,-1120.120361,601.62207,801.225159,-903.677124,579.72937,812.007141,-865.007751,764.413879,807.280212
62,0,-980.429626,684.114136,1046.696533,-1068.738647,834.183472,816.160034,-1120.13147,601.628174,801.246582,-903.679565,579.76123,812.019897,-864.996948,764.445557,807.278748
63,0,-980.422241,684.143921,1046.683105,-1068.749268,834.222534,816.142273,-1120.125732,601.672119,801.25415,-903.688171,579.788574,812.03064,-865.008911,764.462097,807.276794
64,0,-980.420227,684.20575,1046.704346,-1068.715576,834.255188,816.153442,-1120.103149,601.726013,801.240417,-903.682495,579.821228,812.029907,-865.017822,764.482666,807.269592
65,0,-980.419434,684.235535,1046.696167,-1068.720459,834.296448,816.125366,-1120.089233,601.761902,801.24408,-903.679749,579.860718,812.029236,-865.017822,764.492065,807.255371
66,0,-980.40918,684.291138,1046.69397,-1068.734863,834.311401,816.128052,-1120.075317,601.837952,801.232666,-903.662109,579.896973,812.055359,-864.990784,764.550537,807.254578
67,0,-980.412598,684.315369,1046.697266,-1068.732544,834.326599,816.126892,-1120.062378,601.889282,801.198975,-903.671143,579.924866,812.054321,-864.989014,764.591675,807.254944
68,0,-980.40564,684.353149,1046.692749,-1068.717285,834.370056,816.115662,-1120.031494,601.956055,801.17749,-903.664917,579.964722,812.066772,-865.012085,764.594727,807.244324
