,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
70,0,-693.213989,480.3172,952.662537,-846.562805,590.239624,734.132568,-819.089661,353.71225,718.687988,-607.538513,405.359589,710.003296,-632.632019,592.245056,705.742676
71,0,-693.193176,480.305756,952.647095,-846.543884,590.222839,734.116638,-819.072083,353.703949,718.689148,-607.545959,405.357819,709.987,-632.589539,592.216492,705.727295
72,0,-693.153809,480.300476,952.658386,-846.500854,590.217957,734.113831,-818.739624,353.889832,718.370667,-607.517944,405.322235,709.974182,-632.571228,592.187805,705.708923
73,0,-693.13855,480.290497,952.635437,-846.506958,590.214539,734.10083,-818.980713,353.811096,718.541992,-607.496033,405.314758,709.993958,-632.636536,592.144043,705.664062
74,0,-693.129822,480.278381,952.631958,-846.484619,590.193787,734.089722,-818.757324,353.88031,718.387207,-607.503967,405.29007,709.974609,-632.612122,592.113159,705.657227
75,0,-693.117493,480.260834,952.616516,-846.469116,590.164185,734.088257,-818.73407,353.898041,718.355347,-607.488708,405.290588,709.960388,-632.595093,592.095703,705.645996
76,0,-693.114746,480.247925,952.605652,-846.455872,590.157837,734.075073,-818.745483,353.876831,718.358948,-607.476746,405.276611,709.954834,-632.602417,592.075745,705.638245
77,0,-693.113403,480.253357,952.60437,-846.456665,590.171021,734.051697,-818.721619,353.843079,718.358459,-607.481079,405.262909,709.951111,-632.592529,592.083008,705.60675
78,0,-693.11377,480.248932,952.594788,-846.453186,590.143188,734.042175,-818.7099,353.820526,718.343811,-607.471497,405.240417,709.953613,-632.582153,592.042236,705.603271
79,0,-693.106628,480.249908,952.579163,-846.365295,590.253723,734.029541,-818.696228,353.812256,718.332581,-607.459534,405.211975,709.954041,-632.583069,592.036316,705.583252
80,0,-693.115845,480.249756,952.560181,-846.360535,590.233398,734.012268,-818.85083,353.916077,718.335938,-607.455444,405.2117,709.948914,-632.574402,592.021606,705.58374
81,0,-693.11731,480.245575,952.571045,-846.363892,590.227478,733.99231,-818.698914,353.785492,718.322998,-607.460693,405.202911,709.939331,-632.561035,592.007446,705.553833
82,0,-693.120422,480.240265,952.540527,-846.440735,590.107239,733.940613,-818.853394,353.887512,718.301331,-607.460144,405.179749,709.924561,-632.565125,592.011475,705.538879
83,0,-693.126709,480.240875,952.534058,-846.362061,590.20105,733.959961,-818.845093,353.890228,718.268311,-607.462891,405.173828,709.914856,-632.569214,591.981262,705.540527
84,0,-693.156067,480.235626,952.524658,-846.379822,590.198608,733.930237,-818.836792,353.881805,718.266357,-607.460327,405.173615,709.91925,-632.561951,591.995667,705.531555
85,0,-693.159363,480.237457,952.508606,-846.380371,590.171387,733.925171,-818.847473,353.840515,718.273804,-607.457825,405.175232,709.908752,-632.589905,591.970642,705.499146
86,0,-693.165161,480.239899,952.487976,-846.382629,590.159546,733.882812,-818.839111,353.834076,718.253357,-607.453003,405.168793,709.889343,-632.506592,592.003113,705.515503
87,0,-693.175537,480.251617,952.491272,-846.468079,590.0354,733.847717,-818.842712,353.823914,718.255676,-607.460815,405.148773,709.892761,-632.514465,591.987305,705.510925
88,0,-693.191467,480.251495,952.482605,-846.466492,590.023926,733.832581,-818.823242,353.830383,718.224915,-607.46637,405.14624,709.900696,-632.520752,592.005127,705.495605
89,0,-693.194092,480.247009,952.468323,-846.471619,590.022095,733.805115,-818.830994,353.813751,718.244446,-607.468262,405.12326,709.895447,-632.512634,591.983948,705.49939
90,0,-693.203064,480.266998,952.477539,-846.468384,590.028076,733.792053,-818.822815,353.821899,718.206665,-607.4552,405.126892,709.897339,-632.52063,591.978333,705.461487
91,0,-693.198975,480.281219,952.458801,-846.46228,590.034912,733.790161,-818.89801,353.63208,718.378601,-607.450195,405.121979,709.894104,-632.507874,591.986206,705.456482
92,0,-693.197937,480.290527,952.44928,-846.449951,590.038086,733.763306,-818.840454,353.824951,718.210876,-607.447144,405.12735,709.88916,-632.4953,591.980469,705.463318
93,0,-693.200073,480.289856,952.460083,-846.427734,590.048584,733.743286,-818.838074,353.831024,718.207458,-607.452332,405.095795,709.897644,-632.54126,591.938232,705.423157
